Id,gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability,class
2782,0.00335,0.793216667,0.000233333,0.020816667,0.06375,0.444266667,0.004783333,0.0072,0.013133333,0.000716667,0.000283333,0,0.031383333,0.001016667,0.00425,0.100583333,0.00335,31.88,clear-night,0.6,10,Clear,25.7,1012.4,6.51,0,214,0,19.64,0,0
2783,0.003383333,0.783883333,0.000233333,0.020816667,0.063133333,0.435116667,0.004783333,0.007216667,0.0131,0.000716667,0.00025,0,0.0314,0.001016667,0.004233333,0.100683333,0.003383333,31.88,clear-night,0.6,10,Clear,25.7,1012.4,6.51,0,214,0,19.64,0,0
2784,0.0034,0.79675,0.000233333,0.020833333,0.062166667,0.449816667,0.004766667,0.007133333,0.013133333,0.000733333,0.0003,0,0.031383333,0.001016667,0.004233333,0.100866667,0.0034,31.88,clear-night,0.6,10,Clear,25.7,1012.4,6.51,0,214,0,19.64,0,0
2785,0.0034,0.79325,0.000233333,0.020833333,0.061366667,0.4469,0.00475,0.007116667,0.013133333,0.000716667,0.0003,1.67E-05,0.031366667,0.001016667,0.004233333,0.101366667,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2786,0.003383333,0.810083333,0.000233333,0.020883333,0.063533333,0.461066667,0.004766667,0.007383333,0.013133333,0.000716667,0.0003,1.67E-05,0.0315,0.001016667,0.00425,0.101266667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2787,0.003383333,0.79285,0.000233333,0.020883333,0.063033333,0.443866667,0.004766667,0.007233333,0.013166667,0.000716667,0.0003,1.67E-05,0.031616667,0.001016667,0.00425,0.101433333,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2788,0.003383333,0.786083333,0.000216667,0.020916667,0.0623,0.437766667,0.004766667,0.007183333,0.013166667,0.000716667,0.000266667,0,0.031766667,0.001016667,0.004266667,0.10155,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2789,0.0034,0.784916667,0.000233333,0.020916667,0.061783333,0.437233333,0.004783333,0.007183333,0.013166667,0.000716667,0.000266667,1.67E-05,0.031816667,0.001016667,0.00425,0.101466667,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2790,0.0034,0.789183333,0.000233333,0.020916667,0.062183333,0.44125,0.004766667,0.007166667,0.013166667,0.000733333,0.000266667,0,0.031783333,0.001016667,0.004266667,0.1014,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2791,0.003383333,0.78645,0.000233333,0.0209,0.06245,0.43795,0.004783333,0.007216667,0.01315,0.000716667,0.000283333,1.67E-05,0.03175,0.001016667,0.00425,0.101383333,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2792,0.003366667,0.793133333,0.000216667,0.020966667,0.064016667,0.441983333,0.004783333,0.007316667,0.013166667,0.000716667,0.000283333,0,0.031783333,0.001016667,0.00425,0.10155,0.003366667,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2793,0.003383333,0.79305,0.00025,0.021,0.0624,0.44375,0.0048,0.007183333,0.013216667,0.000733333,0.000266667,0,0.031766667,0.001016667,0.004266667,0.101533333,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2794,0.0034,0.79415,0.000233333,0.020983333,0.062783333,0.4446,0.004783333,0.0072,0.0132,0.000766667,0.0003,0,0.031766667,0.001033333,0.004266667,0.101466667,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2795,0.003383333,0.789333333,0.000233333,0.021,0.061683333,0.440966667,0.004766667,0.0072,0.013183333,0.000716667,0.000266667,1.67E-05,0.03185,0.001016667,0.004266667,0.101516667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2796,0.0034,0.794783333,0.000233333,0.020983333,0.064133333,0.443266667,0.0048,0.00725,0.013183333,0.0007,0.000283333,1.67E-05,0.031816667,0.001016667,0.00425,0.10155,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2797,0.003383333,0.7896,0.000233333,0.020966667,0.063516667,0.438916667,0.004766667,0.007233333,0.013166667,0.000716667,0.000283333,0,0.03185,0.001016667,0.004266667,0.101566667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2798,0.003383333,0.782933333,0.000233333,0.020966667,0.062866667,0.4327,0.004783333,0.007233333,0.013166667,0.000733333,0.000266667,0,0.031816667,0.001016667,0.004266667,0.101466667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2799,0.0034,0.780366667,0.000233333,0.020916667,0.061916667,0.431616667,0.004783333,0.007166667,0.013133333,0.0007,0.000283333,1.67E-05,0.031783333,0.001,0.00425,0.101233333,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2800,0.003383333,0.79785,0.000233333,0.0209,0.0627,0.448816667,0.004783333,0.007183333,0.01315,0.000733333,0.0003,1.67E-05,0.031816667,0.001016667,0.00425,0.101,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2801,0.003383333,0.791316667,0.000233333,0.0209,0.062666667,0.442166667,0.004766667,0.007366667,0.013133333,0.0007,0.000283333,1.67E-05,0.031816667,0.001016667,0.004233333,0.100666667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2802,0.003383333,0.793066667,0.00025,0.020883333,0.0629,0.443766667,0.004766667,0.007466667,0.013133333,0.000716667,0.000283333,0,0.031733333,0.001,0.00425,0.100616667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2803,0.003383333,0.7913,0.000233333,0.02085,0.062083333,0.443033333,0.004766667,0.00725,0.0131,0.000716667,0.0003,0,0.0318,0.001,0.00425,0.100583333,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2804,0.003383333,0.786883333,0.000233333,0.020833333,0.062483333,0.437966667,0.004766667,0.007216667,0.0131,0.0007,0.00025,0,0.03175,0.001016667,0.004233333,0.100616667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2805,0.003383333,0.7868,0.000233333,0.020833333,0.061783333,0.438716667,0.004766667,0.007266667,0.0131,0.0007,0.000283333,1.67E-05,0.031766667,0.001016667,0.00425,0.100733333,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2806,0.0034,0.796083333,0.000233333,0.020883333,0.065883333,0.442766667,0.004783333,0.007266667,0.013133333,0.000733333,0.000283333,1.67E-05,0.031916667,0.001033333,0.004233333,0.100883333,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2807,0.003383333,0.788666667,0.000233333,0.020933333,0.064066667,0.437233333,0.004783333,0.007416667,0.01315,0.000716667,0.000266667,1.67E-05,0.03185,0.001016667,0.004266667,0.1012,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2808,0.003416667,0.7897,0.000233333,0.020966667,0.062716667,0.440383333,0.004783333,0.007316667,0.013166667,0.000733333,0.0003,0,0.031716667,0.001016667,0.00425,0.101033333,0.003416667,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2809,0.003383333,0.797433333,0.000233333,0.020866667,0.062116667,0.449633333,0.004766667,0.007233333,0.013116667,0.000716667,0.000266667,1.67E-05,0.031783333,0.001016667,0.00425,0.101266667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2810,0.003383333,0.785683333,0.000233333,0.020766667,0.062316667,0.438166667,0.004783333,0.007233333,0.013066667,0.000716667,0.0003,1.67E-05,0.031616667,0.001016667,0.004233333,0.100883333,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2811,0.0034,0.790466667,0.000233333,0.02075,0.0616,0.44415,0.004766667,0.007233333,0.013066667,0.000683333,0.000283333,1.67E-05,0.031616667,0.001016667,0.004216667,0.1007,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2812,0.003383333,0.90245,0.000233333,0.0207,0.063483333,0.442766667,0.004716667,0.00735,0.013016667,0.000683333,0.000316667,1.67E-05,0.1566,0.001166667,0.004183333,0.100866667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2813,0.003383333,0.81995,0.000233333,0.020766667,0.062283333,0.446566667,0.004766667,0.007216667,0.01305,0.0007,0.000316667,1.67E-05,0.0606,0.00105,0.004216667,0.100766667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2814,0.003383333,0.796083333,0.000233333,0.020716667,0.062433333,0.449483333,0.00475,0.0072,0.013033333,0.000716667,0.0003,0,0.031566667,0.001016667,0.004233333,0.100483333,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2815,0.0034,0.796483333,0.000233333,0.020783333,0.0613,0.450883333,0.004766667,0.007183333,0.013083333,0.0007,0.0003,1.67E-05,0.031616667,0.001016667,0.004216667,0.100633333,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2816,0.003383333,0.79825,0.000233333,0.020766667,0.0632,0.450383333,0.004766667,0.00725,0.013066667,0.000716667,0.0003,1.67E-05,0.031583333,0.001016667,0.004233333,0.100516667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2817,0.003383333,0.785583333,0.000233333,0.0207,0.062816667,0.437616667,0.004766667,0.007483333,0.01305,0.0007,0.000266667,0,0.03155,0.001016667,0.004216667,0.100633333,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2818,0.003366667,0.784916667,0.000233333,0.020716667,0.061733333,0.43835,0.004766667,0.007233333,0.013033333,0.000716667,0.000283333,1.67E-05,0.03155,0.001016667,0.004216667,0.100433333,0.003366667,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2819,0.003383333,0.792383333,0.000233333,0.02075,0.06215,0.445333333,0.004783333,0.0072,0.013066667,0.0007,0.000266667,0,0.031566667,0.001016667,0.004233333,0.100566667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2820,0.0034,0.79235,0.000233333,0.020783333,0.061816667,0.44575,0.004766667,0.007183333,0.0131,0.0007,0.000316667,1.67E-05,0.031533333,0.001016667,0.004233333,0.10045,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2821,0.00345,0.791066667,0.000233333,0.020766667,0.062266667,0.443266667,0.004766667,0.007216667,0.013066667,0.000716667,0.000266667,1.67E-05,0.031566667,0.001016667,0.004233333,0.100716667,0.00345,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2822,0.003383333,0.794583333,0.000233333,0.0208,0.0636,0.445366667,0.004766667,0.0074,0.0131,0.000716667,0.000283333,0,0.03155,0.001016667,0.004216667,0.100666667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2823,0.003383333,0.791183333,0.000233333,0.0209,0.06265,0.442683333,0.004766667,0.007233333,0.013133333,0.0007,0.000283333,0,0.031633333,0.001016667,0.00425,0.10065,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2824,0.0034,0.977,0.000233333,0.0209,0.062866667,0.45965,0.00475,0.0072,0.01295,0.000783333,0.000283333,0,0.031666667,0.001,0.0042,0.077266667,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2825,0.003416667,1.030533333,0.000233333,0.020833333,0.062216667,0.462633333,0.0047,0.0071,0.012716667,0.000816667,0.0003,1.67E-05,0.031633333,0.00105,0.004183333,0.001716667,0.003416667,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2826,0.0034,1.081133333,0.000233333,0.020816667,0.063766667,0.456816667,0.0047,0.007116667,0.012666667,0.000866667,0.000333333,1.67E-05,0.031566667,0.00105,0.004183333,0.001716667,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2827,0.0034,1.264533333,0.000233333,0.0208,0.063816667,0.45765,0.004583333,0.007133333,0.01235,0.000833333,0.000466667,1.67E-05,0.079916667,0.001066667,0.00415,0.001733333,0.0034,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2828,0.003383333,1.344866667,0.000216667,0.0208,0.06275,0.45625,0.004566667,0.007066667,0.012333333,0.0008,0.000516667,0,0.1749,0.001166667,0.004133333,0.001666667,0.003383333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2829,0.00335,1.441133333,0.000233333,0.020833333,0.06215,0.463716667,0.004533333,0.007116667,0.01235,0.000716667,0.00055,1.67E-05,0.174866667,0.001183333,0.004183333,0.00165,0.00335,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2830,0.002983333,1.79795,0.000233333,0.020766667,0.062633333,0.4346,0.00445,0.007083333,0.01235,0.000483333,0.00075,0,0.144483333,0.0012,0.004433333,0.001566667,0.002983333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2831,0.002966667,1.572833333,0.000233333,0.02055,0.062016667,0.237116667,0.004616667,0.007116667,0.012283333,0.000466667,0.000483333,0,0.110216667,0.001133333,0.004416667,0.001516667,0.002966667,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2832,0.003,1.35755,0.00025,0.020483333,0.0635,0.1552,0.004783333,0.007333333,0.012433333,0.000516667,0.0003,0,0.031533333,0.00105,0.00445,0.00145,0.003,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2833,0.002983333,1.130116667,0.000266667,0.020516667,0.062466667,0.153183333,0.00495,0.007366667,0.012966667,0.0005,0.000133333,0,0.031633333,0.00105,0.004466667,0.00145,0.002983333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2834,0.003,1.098333333,0.00025,0.02055,0.063066667,0.150583333,0.004983333,0.0073,0.013066667,0.000466667,0.0001,1.67E-05,0.031566667,0.001033333,0.004466667,0.001466667,0.003,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2835,0.003016667,1.181916667,0.000233333,0.106633333,0.06205,0.151683333,0.0049,0.007266667,0.01295,0.000466667,0.000183333,1.67E-05,0.031566667,0.00105,0.00445,0.001383333,0.003016667,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2836,0.003,1.31525,0.000166667,0.2053,0.063816667,0.15435,0.00485,0.007233333,0.0128,0.000533333,0.000266667,0,0.031716667,0.001033333,0.004516667,0.00145,0.003,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2837,0.003033333,1.612083333,1.67E-05,0.504466667,0.0641,0.1543,0.03895,0.007133333,0.012383333,0.000483333,0.0005,0,0.0317,0.00105,0.00445,0.001383333,0.003033333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2838,0.003033333,1.741033333,1.67E-05,0.49945,0.063466667,0.154466667,0.14775,0.0071,0.012383333,0.000183333,0.000366667,1.67E-05,0.031616667,0.001033333,0.004433333,0.001466667,0.003033333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2839,0.003016667,1.694383333,3.33E-05,0.4572,0.06275,0.158283333,0.1412,0.007066667,0.01245,0.000233333,0.00035,1.67E-05,0.031566667,0.00105,0.00445,0.001516667,0.003016667,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2840,0.003033333,1.643133333,6.67E-05,0.406333333,0.062816667,0.154783333,0.14095,0.0071,0.01255,0.000216667,0.000333333,0,0.0315,0.001033333,0.004466667,0.001533333,0.003033333,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2841,0.0031,1.010816667,0.000266667,0.022433333,0.063183333,0.1588,0.140666667,0.0073,0.013166667,0.000316667,0,1.67E-05,0.031666667,0.001033333,0.004416667,0.001583333,0.0031,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,1
2842,0.0031,0.910216667,0.000266667,0.020783333,0.063933333,0.154983333,0.1401,0.00745,0.01315,0.000416667,3.33E-05,0,0.0318,0.001016667,0.004433333,0.00155,0.0031,31.53,clear-night,0.61,10,Clear,25.5,1012.01,6.22,0.11,221,0,19.75,0,0
2843,0.003,0.98555,0.000266667,0.020683333,0.062583333,0.154183333,0.178433333,0.007366667,0.013083333,0.000283333,6.67E-05,0,0.031783333,0.001016667,0.00445,0.001566667,0.003,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2844,0.002883333,0.873183333,0.00025,0.02065,0.062916667,0.166416667,0.139016667,0.007266667,0.013083333,0.000316667,3.33E-05,0,0.03175,0.00105,0.0046,0.0013,0.002883333,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2845,0.003016667,0.82045,0.00025,0.020616667,0.061833333,0.17115,0.138933333,0.0073,0.013066667,0.000283333,1.67E-05,0,0.031633333,0.001033333,0.004533333,0.001183333,0.003016667,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2846,0.003133333,0.780083333,0.000266667,0.020716667,0.0638,0.169716667,0.138383333,0.007366667,0.013133333,0.0003,1.67E-05,1.67E-05,0.031683333,0.00105,0.00445,0.001283333,0.003133333,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2847,0.0031,0.788516667,0.00025,0.020733333,0.063166667,0.1689,0.13795,0.0076,0.013133333,0.000333333,3.33E-05,3.33E-05,0.0317,0.00105,0.004466667,0.001266667,0.0031,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2848,0.003183333,0.742416667,0.00025,0.0207,0.06255,0.1677,0.137533333,0.007383333,0.013083333,0.000316667,1.67E-05,1.67E-05,0.0316,0.001033333,0.0044,0.001416667,0.003183333,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2849,0.003,0.8099,0.00025,0.02065,0.062116667,0.167616667,0.136983333,0.007283333,0.013083333,0.000316667,3.33E-05,1.67E-05,0.031683333,0.001033333,0.0045,0.00125,0.003,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2850,0.003233333,0.73145,0.00025,0.020666667,0.063,0.167,0.136683333,0.007383333,0.013083333,0.000333333,0,1.67E-05,0.031566667,0.001016667,0.004383333,0.001433333,0.003233333,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2851,0.002966667,0.8187,0.000266667,0.0228,0.0629,0.16645,0.136466667,0.007333333,0.0131,0.0003,3.33E-05,1.67E-05,0.031666667,0.00105,0.004533333,0.001216667,0.002966667,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2852,0.0028,0.970433333,0.000233333,0.122883333,0.063966667,0.166233333,0.1361,0.007533333,0.01295,0.000316667,0.0001,1.67E-05,0.031816667,0.001066667,0.00465,0.00115,0.0028,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2853,0.003083333,1.110716667,8.33E-05,0.352533333,0.06265,0.1674,0.135833333,0.0071,0.01265,0.00035,0.000233333,1.67E-05,0.031666667,0.001033333,0.004466667,0.0013,0.003083333,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,1
2854,0.003233333,1.09525,3.33E-05,0.4993,0.0629,0.164816667,0.135483333,0.0071,0.012466667,0.000416667,0.000316667,0,0.031633333,0.001016667,0.004266667,0.001616667,0.003233333,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,1
2855,0.003116667,1.082333333,3.33E-05,0.49725,0.06265,0.167483333,0.135283333,0.007066667,0.012466667,0.00045,0.0003,1.67E-05,0.031766667,0.001016667,0.004266667,0.001516667,0.003116667,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,1
2856,0.003016667,1.108266667,3.33E-05,0.455866667,0.0642,0.16685,0.135,0.00715,0.012516667,0.000416667,0.0003,1.67E-05,0.031666667,0.001033333,0.004133333,0.001666667,0.003016667,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,1
2857,0.00305,1.078916667,6.67E-05,0.402533333,0.063733333,0.166716667,0.134766667,0.007116667,0.012583333,0.000366667,0.00025,0,0.031466667,0.001,0.0041,0.00155,0.00305,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,1
2858,0.003066667,0.708916667,0.00025,0.022016667,0.062833333,0.163583333,0.13475,0.007333333,0.013166667,0.00035,0,3.33E-05,0.031566667,0.001016667,0.004116667,0.001616667,0.003066667,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2859,0.0031,0.7037,0.00025,0.020866667,0.06215,0.166183333,0.134716667,0.007333333,0.013166667,0.00035,0,0,0.031516667,0.001016667,0.004083333,0.001616667,0.0031,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2860,0.003183333,0.689683333,0.000266667,0.020833333,0.062883333,0.16535,0.13455,0.0073,0.013166667,0.000366667,0,0,0.031583333,0.001016667,0.004083333,0.00165,0.003183333,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2861,0.0031,0.686966667,0.00025,0.020833333,0.062316667,0.16705,0.134416667,0.007433333,0.013133333,0.00035,0,1.67E-05,0.031566667,0.001016667,0.004083333,0.001616667,0.0031,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2862,0.003116667,0.68525,0.00025,0.020833333,0.063733333,0.166266667,0.134083333,0.007533333,0.013166667,0.000366667,0,0,0.031783333,0.001016667,0.004083333,0.001733333,0.003116667,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2863,0.0031,0.68265,0.00025,0.020866667,0.062583333,0.166533333,0.134016667,0.007383333,0.013166667,0.00035,0,3.33E-05,0.031866667,0.001,0.0041,0.001566667,0.0031,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2864,0.003116667,0.68075,0.000266667,0.02085,0.0632,0.165783333,0.1338,0.007316667,0.013166667,0.00035,0,1.67E-05,0.031916667,0.001033333,0.0041,0.001783333,0.003116667,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2865,0.0031,0.674816667,0.00025,0.020766667,0.06205,0.164466667,0.13305,0.007283333,0.013133333,0.000366667,1.67E-05,0,0.031866667,0.001,0.0041,0.00165,0.0031,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
2866,0.0031,0.665266667,0.000283333,0.02075,0.06385,0.159216667,0.128983333,0.007416667,0.01315,0.000433333,0,0,0.0317,0.001016667,0.0041,0.001466667,0.0031,30.61,partly-cloudy-night,0.63,10,Partly Cloudy,23.95,1011.49,6.82,0.31,211,0,19.63,0,0
